N,P,K,temperature,humidity,ph,rainfall,ec,label
123.0,50.0,16.0,23.04920461,75.53835214,6.498052108,70.65644296,1.24,cotton
31.242280389775004,34.283577111206135,21.658508361082927,29.656694763702617,98.13079227217683,6.280349374152063,154.34770593628195,1.8660346992164965,coconut
39.0,37.0,15.0,28.9973145,83.78911515,6.821747052,59.84499208,1.56,mungbean
29.0,70.0,15.0,30.33499674,63.54718862,6.872594461,74.16699119,0.13,blackgram
32.0,56.0,18.0,20.0467711,65.84395319,7.135251532000001,46.05333124,0.76,lentil
40.0,5.0,32.0,26.07010807,96.7036223,5.981169595,143.533473,1.07,coconut
40.0,126.0,201.0,11.36300891,80.03100049,6.116982944,71.18289431,1.75,grapes
93.0,58.0,38.0,20.61521424,83.77345559,6.932400225,279.5451717,1.67,rice
80.0,26.0,55.0,24.53442564,88.989272,6.140099215,49.11618732,1.75,watermelon
12.0,58.0,23.0,21.74600081,63.39503184,6.765091462000001,50.43306085,0.5,lentil
27.23078602944019,57.35982682035229,78.1005145552241,17.395512194755714,13.66729702639302,6.503898020511161,79.14170053642887,1.71979838802079,chickpea
74.0,39.0,23.0,22.6265115,65.77472881,6.78073637,88.17251033,1.41,maize
32.0,130.0,196.0,40.66012294,81.24995984,6.372959542,74.03030056,0.69,grapes
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,0.8,chickpea
96.0,46.0,22.0,20.58314011,69.00128641,6.499936446,66.29390357,0.17,maize
99.0,70.0,46.0,26.59580783,82.99556744,5.727469947,100.5123341,1.98,banana
22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,100.118612,1.4,kidneybeans
10.0,9.0,28.0,29.01256899,94.01014388,6.282955072999999,150.05003119999995,1.32,coconut
45.0,32.0,42.0,19.0,60.0,6.3,105.0,0.7,orange
34.0,38.0,31.0,35.37775595,45.58110023,6.454045329,97.41586402,1.39,mango
19.33256159892871,22.50722831463232,25.75374253370107,26.35279435967649,99.19542839270916,5.744574439448078,222.57345983034628,1.52730365177296,coconut
128.17991111961328,39.74783385813833,10.780249222611097,23.561501596130388,79.9019257084828,6.626887430080847,71.73293183337721,1.1268877180778827,cotton
16.0,145.0,199.0,26.91624843,80.76838926,5.953966361,69.30927185,1.01,grapes
39.0,132.0,196.0,35.83089092,83.32560104,5.778594403,73.67984885,0.24,grapes
69.23241116715829,53.290948456246795,39.12122285537826,38.46699681489362,91.82952139563855,6.979105671112018,130.13929793008953,1.287858083843941,papaya
72.0,41.0,36.0,26.50838667,86.84264005,6.065898282999999,152.9801697,0.3,jute
68.0,58.0,38.0,23.22397386,83.03322691,6.336253525,221.2091958,1.45,rice
36.0,67.0,25.0,35.95176642,36.52780776,6.418062652000001,136.0456753,0.26,pigeonpeas
127.0,37.0,18.0,24.87663664,76.30050373,7.041065585,91.9223468,1.6,cotton
30.0,25.0,31.0,26.31270635,98.62048026,5.804965067,208.1181381,1.86,coconut
27.0,64.0,21.0,32.84213012,68.68401492,7.543804222999999,73.67166182,0.58,blackgram
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,77.81891424,1.16,chickpea
14.0,74.0,15.0,27.99990346,65.57653373,6.493036868,49.94043064,0.14,lentil
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889,102.835632,1.36,orange
9.0,69.0,20.0,19.30607278,23.96362799,5.591560999,129.3449326,1.63,kidneybeans
25.0,129.0,195.0,17.98667801,81.17712085,5.777271492000001,72.37127689,0.56,grapes
38.065437673660085,13.806687722471874,43.44378290559126,26.20667755763928,93.77170077862625,5.535852883050273,154.87280456000974,1.2415818687170388,coconut
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,107.0289866,0.84,apple
25.0,27.0,41.0,19.20090378,94.27659596,6.9235093710000015,108.0423555,0.59,pomegranate
12.0,29.0,40.0,19.68291173,89.75272999,6.594037135,111.2818551,0.91,pomegranate
33.0,80.0,22.0,28.57006111,65.71765781,6.593961761,70.0866434,1.89,blackgram
25.0,65.0,21.0,33.86351172,68.59232289,6.880245789,69.24464096,1.65,blackgram
34.0,75.0,24.0,23.50222822,51.29019509,4.760038038999999,192.3023991,0.32,pigeonpeas
34.0,65.0,48.0,41.41968393,90.03863107,6.665024507999999,199.3096432,0.59,papaya
77.0,52.0,41.0,23.89069041,83.46409075,6.097294061,167.72306319999996,0.32,jute
53.57343237793088,59.99447747519413,40.73810155934993,32.016245551253306,99.8304846122863,6.939066088408273,243.35556854110015,1.3876733224860358,papaya
15.0,125.0,199.0,18.426993600000007,80.55625868,5.569230319,69.75734306,0.9,grapes
131.0,38.0,19.0,23.86814008,75.68339729,6.814341946,90.4547185,0.94,cotton
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,0.82,blackgram
62.0,42.0,36.0,22.78133816,82.06719137,6.430010215,248.7183228,0.33,rice
12.0,71.0,19.0,24.91079638,60.71367427,7.142611056000002,42.19740397,1.74,lentil
9.0,49.0,16.0,30.88482722,41.36561835,7.661537347999999,55.053805,0.35,mothbeans
22.4579247809817,10.901095697312314,23.583587967107228,27.895926181334953,100.0,5.884498319303145,219.64926315776182,0.32053847118245965,coconut
117.0,30.0,50.0,24.90123934,87.20772913,6.744966312000001,46.59207341,0.44,watermelon
34.0,34.0,35.0,27.27433181,47.16808054,6.422710539,95.257992,1.77,mango
92.0,81.0,52.0,27.39341554,81.4654833,6.438137278999998,94.31102057,1.23,banana
11.0,61.0,21.0,18.62328774,23.02410338,5.532100554,135.33780330000002,0.28,kidneybeans
4.0,41.0,20.0,28.14720892,83.8001509,6.647965508,37.44800463,0.41,mungbean
34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,87.66898664,1.21,kidneybeans
40.0,29.0,42.0,24.63228709,89.01574455,7.104094929,110.6956184,0.66,pomegranate
82.0,23.0,49.0,26.81383586,87.21986949,6.873283991,51.70497792,1.48,watermelon
116.0,71.0,47.0,27.57278064,82.0638878,6.435785799,91.34276507,1.42,banana
3.0,60.0,19.0,25.74679443,40.7192594,4.820788186000001,100.7791633,0.12,pigeonpeas
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927000001,48.32428609,0.92,watermelon
14.811131264386987,10.246466495342695,20.478715625035143,27.31526395347324,89.47037890305172,6.316595993725022,181.21683112096318,1.2988527384729047,coconut
19.0,122.0,202.0,23.34467359,90.37981478,5.811975094,112.8954016,1.3,apple
39.0,127.0,202.0,15.3246651,81.67215994,6.477768039,71.60102999,0.48,grapes
2.0,140.0,197.0,22.69780133,92.82223419,5.53456749,105.0508234,0.5,apple
112.91627610916348,45.15016689876338,19.49396834397289,22.13672167479313,77.43845398744564,7.248604430270653,52.13454024625861,0.18927686847926517,cotton
32.0,120.0,204.0,10.38004759,83.44518113,6.138958698,67.39173790000001,1.61,grapes
31.0,26.0,9.0,11.69894639,93.25638873,7.566165721,103.2005992,1.14,orange
8.0,133.0,195.0,20.46657776,80.97598029,6.456079585,71.29813872,0.32,grapes
24.552320520681498,79.78216810681225,70.23986670294313,18.557289148309657,14.203046706176238,6.456935286470231,58.64071830318121,0.7253729978499293,chickpea
81.0,41.0,38.0,22.67846116,83.72874389,7.5240800760000015,200.9133156,0.32,rice
20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,95.89898581,1.3,mango
39.0,78.0,15.0,21.35499456,62.60136323,5.925391795,41.78219834,1.75,lentil
7.0,21.0,35.0,25.76011662,94.65830608,5.764812076,131.24514140000002,1.74,coconut
102.28465400209075,57.96900063557914,18.405924884686367,25.837749687808405,80.79784332145532,7.176157242883775,76.20526148658543,0.8191821176847985,cotton
64.0,35.0,23.0,23.02038334,61.89472002,5.680361037999999,63.03843397,0.74,maize
2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,1.67,mango
25.0,17.0,40.0,18.91251245,87.74938524,6.608023872,111.28005159999998,1.1,pomegranate
8.0,23.0,44.0,18.47412402,89.68919664,7.130837931,108.4758509,1.3,pomegranate
4.0,61.0,21.0,24.84063998,60.09116626,6.75020529,48.77790371,0.86,lentil
2.0,120.0,203.0,23.12652652,94.71203306,5.893492998999999,108.62118329999998,1.26,apple
32.0,141.0,204.0,8.825674745,82.89753705,5.536645599,67.235765,1.42,grapes
29.0,54.0,16.0,27.78031515,54.65030015,8.153022903,32.05025323,1.4,mothbeans
27.62361151371688,6.486476670004484,0.0,23.97733821957756,93.94293275210131,7.762574294147296,110.17735253495269,0.17397666153339364,orange
102.0,53.0,21.0,23.03814028,76.11021529,6.913678684,91.49697481,1.92,cotton
116.0,52.0,19.0,22.94276687,75.37170612,6.114525877,67.08022574,1.31,cotton
99.0,6.0,45.0,26.12588914,86.5507939,6.000975617000001,40.71210074,1.35,watermelon
39.0,70.0,15.0,20.76774783,63.90164154,6.366355781,47.9271552,1.37,lentil
15.0,77.0,20.0,25.13163619,66.92642362,7.399749291,49.04015558,1.5,lentil
36.05291686202203,8.849641384225132,27.351729525784926,33.48902402326998,89.46475796441351,7.779942086086181,111.81916097032432,1.693981749710029,orange
24.0,30.0,11.0,32.39523995,94.51768464,6.601395755,113.25373,1.66,orange
126.97574369150821,55.05779907741061,31.23520539587145,25.27824197392598,83.44161847694258,6.650381900825245,97.09927319513251,1.3491848772615347,cotton
122.80747314876434,51.584954031280915,38.910456040441986,24.13390337306168,79.1389559878675,5.968680812700414,64.49300383573124,0.3637303752516102,cotton
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,143.9955548,1.34,coffee
34.0,47.0,19.0,27.31372793,85.44815232,6.568795403999999,53.15223123,1.21,mungbean
86.0,37.0,16.0,20.51716779,59.21235483,5.561510732,67.61013737,1.07,maize
60.0,43.0,44.0,21.01944696,82.95221726,7.416245107000001,298.40184710000005,1.4,rice
31.218642934987354,30.6245654569451,32.56080193124419,29.76464797876815,93.5753659711211,6.288212170958545,150.53150710939454,0.8784856487796834,coconut
55.0,66.0,22.0,30.91219459,68.79427388,7.747775262999999,66.63830637,0.88,blackgram
93.0,53.0,38.0,26.92995077,81.91411159,7.069172227,290.67937830000005,0.33,rice
2.0,123.0,198.0,39.64851881,82.21079946,6.253034534,70.39906054,1.56,grapes
113.81333381306075,44.10496077888062,23.421040147030418,23.522254901756938,82.02933385805203,7.62925306485386,89.09850115412384,0.47416758236409073,cotton
11.0,6.0,25.0,28.69164799,96.65248672,6.081568052000001,178.9635457,1.94,coconut
24.0,33.0,35.0,29.26382931,54.82257868,5.342866119,100.7586226,1.53,mango
83.0,29.0,52.0,25.76402693,87.5931128,6.704688865,46.05122728,1.95,watermelon
50.0,56.0,76.0,20.99502153,19.8601304,7.966605025,73.50734019,0.72,chickpea
40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,53.56783314,1.27,mothbeans
32.0,25.0,9.0,10.35609594,93.75652041,7.796034006,101.1456947,0.76,orange
33.0,61.0,24.0,20.04611791,48.93905624,4.567446499,122.4564203,1.97,pigeonpeas
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,192.8736822,0.29,coffee
10.0,24.0,27.0,27.57283516,94.90485697,5.7084096010000005,145.9298935,1.53,coconut
110.0,21.0,54.0,26.73690828,87.82430156,6.747537642,47.46447019,1.94,watermelon
7.0,144.0,195.0,22.96388477,93.58065995,5.85648105,104.64729859999998,1.86,apple
50.73513154255869,57.962024834527305,110.0293353645202,17.695314949853977,19.675072342174616,5.9933434135428545,60.27648690449677,0.3688392709487251,chickpea
84.0,37.0,42.0,25.49674786,81.13449097,6.691074249,169.92882340000003,0.55,jute
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,1.45,apple
3.0,136.0,205.0,17.5862944,80.84806564,6.334771461,71.40654520000002,1.39,grapes
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,0.17,muskmelon
99.0,16.0,30.0,23.52652084,65.44340921,6.392791654,186.1728203,1.36,coffee
14.0,19.0,14.0,17.68408797,94.35815354,6.699164936,108.0638166,0.25,orange
22.0,18.0,33.0,30.41235793,52.48100602,6.621623545,93.92375879,1.94,mango
21.0,135.0,198.0,23.86087054,94.92048112,5.7650151260000015,105.0241329,1.18,apple
13.0,7.0,43.0,18.20230419,91.12282162,7.013481515,109.66239740000002,1.84,pomegranate
26.0,67.0,16.0,29.10713092,67.90577375,7.17620823,67.83345933,0.32,blackgram
31.0,79.0,75.0,18.8202251,16.1074793,8.204862075,89.73119396,0.47,chickpea
41.0,78.0,21.0,25.19857725,60.37332688,6.581313137,70.88787207,1.36,blackgram
41.37374849130233,2.2622894027897296,4.533108188034197,24.694679938015856,91.58032271165392,7.71815769484049,85.63895548109787,0.8397165051039333,orange
26.0,18.0,30.0,32.06097197,51.08494181,6.336234623999999,96.59816497,0.4,mango
22.577176921926537,2.3704991964339377,14.009138417446362,22.324507226634097,94.20301169633862,6.100884481335969,106.56715507449952,0.6340911998860642,orange
17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,73.88467027,1.99,grapes
104.0,80.0,54.0,27.09062164,81.33506906,5.879119455,110.1331182,1.5,banana
91.0,75.0,55.0,27.48612983,76.11239849,6.212369363,109.2768851,1.56,banana
8.0,38.0,32.0,29.75150773,46.73723302,4.981816523,91.405983,1.06,mango
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,0.53,muskmelon
103.0,33.0,25.0,27.10210397,55.74973320000001,6.911066044,139.5013171,0.74,coffee
36.0,65.0,16.0,25.71269843,64.1123333,7.692013657,50.17067771,1.62,lentil
89.0,60.0,17.0,25.37548751,57.21025565,5.983952675,101.7004306,0.67,maize
31.414776098603035,3.9536745228366286,13.536981704145926,31.287434225355067,88.5028932074936,5.918491785626217,130.52648021380554,0.7736255159656316,orange
13.0,74.0,25.0,24.12192608,61.09533545,6.461618577,44.23629285,0.23,lentil
50.0,58.0,23.0,27.81326852,62.50460464,7.596802025,69.75555541,1.93,blackgram
35.429315393222865,0.0,26.91480191031834,27.568190261029645,98.02384982208429,6.183500590579281,140.74196863269552,1.2407831019841495,coconut
52.0,73.0,79.0,17.25769499,18.74943955,7.840339388999999,94.00287214,1.77,chickpea
97.0,36.0,45.0,22.2286982,81.85872947,6.939083505,278.0791793,1.49,rice
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,73.36386477,1.87,kidneybeans
121.52712972332608,48.21919341687956,14.534589931089865,23.929291595465656,74.9439515742122,6.50020992655389,63.893832566626884,1.0263650386112662,cotton
7.559160990163642,78.51474376386415,90.47394360831528,17.09205958532798,15.89669727593743,7.619233778138038,85.11464598630776,0.1,chickpea
30.0,63.0,16.0,23.60506572,21.90539577,5.5259045260000015,100.5978728,1.73,kidneybeans
84.0,25.0,52.0,24.37190239,81.2514818,6.12532356,44.20899581,0.35,watermelon
111.0,29.0,31.0,26.05968403,52.31098539,6.136286518,161.3432535,0.43,coffee
133.0,47.0,23.0,24.88738107,75.62137159,6.827354668,89.76050416,0.17,cotton
4.0,59.0,22.0,29.33743412,49.00323081,8.914074888,42.44054315,1.0,mothbeans
111.0,32.0,34.0,25.46743689,69.35161206,6.392048018,171.37644619999998,1.97,coffee
40.0,143.0,201.0,24.97256132,82.72828653,6.476757723,66.70016285,0.42,grapes
24.0,6.0,32.0,28.11321494,90.01734526,6.387067562,172.48136409999995,0.33,coconut
14.0,59.0,22.0,23.82723528,67.89815262,6.76660668,46.90725077,1.32,lentil
16.0,143.0,204.0,23.71475278,91.53331177,5.631333387000001,121.8961665,0.18,apple
99.0,57.0,35.0,26.75754171,81.17734011,5.960370061,272.29990560000005,0.68,rice
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,127.92461000000002,0.97,coffee
113.0,33.0,34.0,26.00373964,62.144510200000006,6.559817161000002,153.477776,0.7,coffee
117.72476682732244,42.20553150839285,14.473349053096909,23.63220127745433,76.79846221968951,7.740349060396992,87.1164434852147,0.6131288935444142,cotton
14.0,8.0,43.0,21.92513945,94.46485312,7.051654924,111.71620159999998,0.2,pomegranate
5.0,136.0,195.0,22.35628673,91.92360477,6.264202804,107.7697413,0.42,apple
30.0,17.0,31.0,31.20478173,54.49960506,6.804437106,94.62954663,1.74,mango
3.0,9.0,35.0,26.91641934,99.84671638,6.318552972999999,225.6323656,1.62,coconut
5.0,45.0,21.0,28.36291385,88.00989267,6.487124217000001,43.05130077,1.97,mungbean
32.0,66.0,17.0,34.9466155,65.26774011,7.162357641,70.1415139,0.48,blackgram
31.0,72.0,17.0,28.69180475,49.47225353,5.833031707999999,96.36222901,1.91,pigeonpeas
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,104.4267991,1.33,apple
15.0,9.0,11.0,11.54785707,94.14861001,7.907956251,108.82891709999998,1.45,orange
18.0,66.0,22.0,25.87990287,67.55109024,6.347379185,47.89645224,1.85,lentil
19.0,53.0,22.0,27.8640132,80.4513142,6.852884642999999,42.83053902,0.22,mungbean
66.0,54.0,21.0,25.19008683,60.200168700000006,5.919045532,72.12375573,1.3,maize
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,0.72,pigeonpeas
30.0,7.0,15.0,33.23453301,91.06053924,7.825531916,115.7659902,1.41,orange
11.24379685189014,7.188725646363939,10.00948631968854,35.02002442049671,92.57006034091685,7.8592350015066215,113.06691773628292,0.7832574247074973,orange
91.0,50.0,40.0,20.82477109,84.1341879,6.462391607000001,230.22422230000004,1.0,rice
86.0,39.0,43.0,26.14576648,71.23690851,6.432051512,193.1007598,0.98,jute
33.0,75.0,21.0,33.04687968,68.93875631,6.690655045,62.30278274,0.74,blackgram
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,113.3302105,1.54,orange
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,250.0832336,1.94,rice
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,81.52842690000001,1.2,chickpea
103.0,72.0,51.0,26.12643374,81.81365007,6.099478745,104.4812858,0.55,banana
29.0,34.0,26.0,33.88004781,54.39416048,6.2739536760000005,89.29147581,1.21,mango
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,26.51924782,1.94,muskmelon
49.64162313458972,67.90196822925436,96.3503342969704,18.803359686351712,16.594153302691304,8.114372087045567,71.0427972122111,1.3708764224762895,chickpea
38.72482769945318,57.10140817970874,72.31163769566912,17.646423897608937,15.616195412869429,7.500176364437601,76.24931184007103,1.9547372427057537,chickpea
41.54054657793989,62.170992126708406,59.778967346071646,32.66905903210532,89.33836665545822,6.883134139244142,74.30465169005384,1.6705243748629734,papaya
29.0,145.0,205.0,22.81227579,92.12992101,6.212302608,109.3383552,1.29,apple
108.14102751531237,40.76888488931683,26.830154351973118,23.13463132623232,74.96691879556396,7.386051570971083,50.051948316334204,0.5649235979933527,cotton
20.0,23.0,11.0,31.852069399999998,90.12220323,6.407715561,109.9455062,1.03,orange
6.0,64.0,23.0,23.33565221,67.40460704,7.065264073,36.18678721,1.52,lentil
26.0,56.0,22.0,23.05276444,60.424786,7.011121216,52.60285259,0.49,lentil
11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,1.21,pigeonpeas
48.0,62.0,47.0,25.34756111,93.02871078,6.803094965,174.40123369999995,0.98,papaya
33.0,59.0,22.0,22.64236876,21.59396123,5.946999529,122.3886015,0.18,kidneybeans
29.0,57.0,20.0,25.60973447,50.7330069,5.87707519,53.39249517,0.15,mothbeans
102.0,28.0,54.0,25.15623099,80.27525115,6.862157042000001,55.49541453,1.98,watermelon
83.0,79.0,55.0,25.14748006,83.34688193,5.565028635,98.66679427,1.86,banana
31.88213843037019,17.302083533218283,51.05101331153623,25.643905793635867,97.1981125943349,5.629455845408596,152.55688187668068,0.5239951031737037,coconut
32.0,55.0,51.0,29.60718808,93.15642801,6.57398033,62.68710535,1.81,papaya
48.0,57.0,54.0,29.02328049,90.20396783,6.617703177999999,126.8069869,1.8,papaya
61.0,41.0,35.0,24.97178693,79.47557931,6.842966478999998,195.7571622,1.54,jute
31.0,79.0,25.0,23.18864385,22.3104551,5.902033406,63.38208822,0.15,kidneybeans
23.686755143212086,14.864729999562496,32.5457677348784,29.126031065513484,89.47740170777395,6.373968878924205,124.56951539985346,1.268715536006034,coconut
101.0,10.0,47.0,25.5421695,83.31883376,6.936997681,57.57343233,1.14,watermelon
0.0,12.0,7.0,20.18432263,90.65458473,6.969249676,116.8130969,0.55,orange
3.0,58.0,21.0,25.36140526,46.82652785,9.160691747,55.60523179,1.09,mothbeans
5.0,126.0,197.0,12.80000387,81.20876367,6.417500829,67.10439401,0.62,grapes
63.30921907944016,49.658826434441515,46.559065540498025,39.66026133401526,96.08293549233692,6.884885092399797,127.45682564604972,1.248037200851328,papaya
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326,111.0217929,0.19,pomegranate
56.0,50.0,52.0,33.08706051,92.25197542,6.770384816,88.1300769,1.92,papaya
80.0,30.0,25.0,26.24092174,65.64381357,7.487266991,148.37712019999995,1.13,coffee
108.0,88.0,55.0,26.28845991,83.390039,5.891458107,113.8729798,0.57,banana
113.0,85.0,45.0,27.94972463,76.63713353,6.037430836,109.0921631,1.25,banana
40.59701139754378,69.3665885758286,46.06467584594408,27.857678749573008,95.30996498977636,6.654186769016748,46.1190585145161,1.3236909836880484,papaya
4.0,14.0,41.0,19.85139326,89.80732335,6.430163481,102.8186358,1.84,pomegranate
13.0,22.0,5.0,19.667056,90.50096668,7.764040111,100.1737964,1.42,orange
60.0,38.0,17.0,18.41932981,64.23580251,6.474476516,76.41312437,1.03,maize
20.0,45.0,16.0,29.93964907,54.61813464,4.626212446,45.43669946,0.97,mothbeans
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,1.18,muskmelon
42.0,73.0,25.0,34.03679184,67.21113844,6.501869314,73.23573601,0.36,blackgram
9.0,122.0,201.0,29.58748357,80.91934392,5.570290539,68.06417307,0.41,grapes
9.0,77.0,17.0,21.65845777,63.58337146,6.280725549,38.07659414,0.66,lentil
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,0.63,pigeonpeas
35.0,57.0,25.0,27.0956288,42.26206161,8.340398059,71.12710390000002,1.28,mothbeans
26.0,32.0,32.0,30.91471455,49.92963856,6.810186079,90.14047759,0.76,mango
40.0,16.0,35.0,34.16438906,54.16482251,4.954739564,98.33351125,0.35,mango
27.0,43.0,23.0,31.70447482,56.85420099,5.875333778,44.94317432,1.87,mothbeans
4.0,36.0,22.0,27.60887393,86.13316408,7.012740397000001,43.80041104,1.11,mungbean
97.07938849954508,45.19162793292782,10.980114395198589,21.68064375935425,78.7848594593301,7.0485250986377865,112.1029793884302,0.8536184297949577,cotton
19.0,24.0,15.0,20.48954522,93.72485075,7.137136973,111.83919509999998,1.99,orange
95.0,75.0,50.0,28.08166093,75.26429821,5.623615687000001,118.2761894,1.89,banana
107.0,51.0,22.0,24.86560781,78.22080815,5.983075895,79.56866268,1.17,cotton
37.0,36.0,26.0,32.89300162,52.61323969,4.650536197,94.49161372,1.45,mango
45.83723607795522,65.59373650613874,86.78532410342285,20.538335352054748,13.242032802051598,6.473508273099048,76.97475094314915,1.6793918811201567,chickpea
70.0,47.0,17.0,24.612911800000006,70.4162444,6.600827017,104.1626147,1.63,maize
24.0,80.0,19.0,29.67892453,69.0854554,6.8080417220000005,65.66436565,0.98,blackgram
47.63626817082544,71.12389969336512,85.07435929481032,17.436579299470342,17.808866396291222,5.844397934807075,87.341087324976,1.0473075940171563,chickpea
136.0,36.0,24.0,22.74446976,80.41198458,7.59781958,90.07326633,0.67,cotton
82.0,77.0,46.0,28.9470467,82.1888998,5.901100841,95.83016448,0.27,banana
16.0,18.0,26.0,28.43647052,91.81320717,5.568365926,145.54144130000003,1.35,coconut
30.0,79.0,22.0,18.28766124,69.48515056,6.254216611,48.60449438,0.53,lentil
74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,84.23613484,1.12,maize
2.0,38.0,18.0,27.53632932,89.92908171,6.619891497999999,45.48591922,0.64,mungbean
31.345179110019544,69.06053147422145,81.3351153132263,18.621073902762426,15.015411391302234,7.4198345192164314,99.3077929425447,1.3755382664329885,chickpea
40.10472554542086,62.78927693098038,62.58901354609486,39.8491580865255,99.32750044546596,6.98501042779713,143.7031729774819,0.24184347457217092,papaya
0.0,21.509143021756564,6.813030143338073,18.64851580797612,89.70744026760998,7.68221412450109,102.63220553276552,0.828390245498076,orange
14.0,48.0,21.0,29.24598976,84.80084105,6.991242362,53.43228915,0.95,mungbean
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,0.23,kidneybeans
52.0,56.0,85.0,20.118744600000007,14.44228303,6.81712422,88.68168643,0.78,chickpea
76.0,49.0,42.0,24.958779,84.47963372,5.206373153,196.95600080000003,0.69,rice
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596,110.0932899,1.42,pomegranate
10.0,75.0,17.0,18.43966037,68.05394959,7.732194787999999,39.00992137,1.46,lentil
56.0,76.0,16.0,28.27265858,61.18956161,7.5131510760000015,63.29900785,0.85,blackgram
4.0,136.0,204.0,29.93707596,81.77713468,5.898944282,65.52279323,0.62,grapes
38.0,19.0,31.0,34.73823882,49.08864345,5.855119267999999,90.65022183,0.27,mango
78.0,42.0,42.0,20.13017482,81.60487287,7.628472891,262.7173405,0.4,rice
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,1.2,apple
89.0,85.0,55.0,26.671983500000003,76.48541655,6.275384607,91.73358569,1.39,banana
18.0,57.0,21.0,27.37659643,63.93927841,6.155915975,49.47371773,0.79,lentil
6.0,37.0,17.0,28.08657178,80.35005927,6.760694227999999,38.14476781,0.59,mungbean
56.0,58.0,49.0,37.13165026,94.60761797,6.69215564,172.47880619999995,1.99,papaya
118.0,33.0,30.0,24.13179691,67.22512329,6.362607851,173.32283859999995,1.74,coffee
38.0,15.0,27.0,33.7462686,48.50387598,6.777788126,92.26439205,1.72,mango
39.0,42.0,20.0,29.3499706,61.25353851,8.055908857999999,40.82840673,1.74,mothbeans
60.0,36.0,43.0,23.43121862,83.06310136,5.286203711000001,219.9048349,1.94,rice
32.0,79.0,22.0,27.60195453,63.46170674,5.91645379,54.37814199,1.81,lentil
108.0,60.0,17.0,22.75805656,76.75768356,6.558902588,97.76600619,0.97,cotton
31.0,13.0,33.0,27.63834933,95.48763389,5.85971872,205.5463111,1.57,coconut
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913,44.07819743,0.44,lentil
3.0,28.0,33.0,30.33723921,48.88704844,5.755049971,94.42850522,1.2,mango
3.0,18.0,31.0,31.65333432,48.20662669,6.392313972999999,91.09745581,1.68,mango
113.0,41.0,20.0,25.0017188,80.53965818,7.256877571,96.32600992,1.92,cotton
32.0,14.0,37.0,22.73031253,88.48567856,6.825256236,104.6843243,1.88,pomegranate
22.0,60.0,24.0,18.78226261,20.24768314,5.630664753,104.2570723,1.53,kidneybeans
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,0.65,rice
25.0,59.0,19.0,29.06631494,83.6869203,6.626629798,43.95183726,1.87,mungbean
95.0,55.0,42.0,26.79533926,82.1480873,5.950660556,193.3473987,1.64,rice
34.94653706251809,15.70246711327329,25.884011514885266,26.786299984868048,94.82581780893187,6.018634018333825,162.35500362274527,0.41446888423535094,coconut
26.0,50.0,19.0,27.3179125,51.66921088,6.005242945,32.55919573,1.69,mothbeans
9.0,8.0,40.0,22.48720144,89.9224883,6.553509673,111.6631582,1.75,pomegranate
40.0,5.0,29.0,28.48444906,97.76865458,5.820978791,160.389421,0.92,coconut
27.0,10.0,33.0,27.81132822,97.48410555,6.465906333,154.06212209999995,0.29,coconut
17.0,57.0,20.0,28.50677929,45.20094476,3.793575185,66.1761456,0.57,mothbeans
70.0,68.0,45.0,33.83508569,92.85470152,6.991626158,203.4044028,0.3,papaya
